Id,BaseAmount,Description,ExtendedAmount,IsPriceOverridden,IsProductOverridden,LineItemNumber,ManualDiscountAmount,OwnerId,PriceListId,ProductId,Quantity,QuoteId,RequestedDeliveryDate,RequestedShipDate,ShippingCity,ShippingContactName,ShippingCountry,ShippingFax,ShippingFreightTermsCode,ShippingLine1,ShippingLine2,ShippingLine3,ShippingName,ShippingPostalCode,ShippingStateOrProvince,ShippingTelephone,StatusCode,SubLineItemNumber,Tax,TypeCode,UnitPrice,UomCode,VolumeDiscountAmount,WillCall,CreatedByUser,CreatedDateTime,ModifiedByUser,ModifiedDateTime,UnitCost,GroupCode,AllocatedAmount,FreightAmount,PriceModifier,PriceMultiplier,RebateAmount,IsExcludedFromQuoteAmount,PlantCode,ProductGroup1Code,ProductGroup2Code,ProductGroup3Code,ProductGroup4Code,ProductGroup5Code,ShippingAccountId,ListPrice,ApprovalStatusCode,AverageSellPrice,GrossMargin,IsPriceIncomplete,MaterialPriceGroupCode,MaximumSellPrice,MinimumSellPrice,PriceGroupCode,ProductHierarchy1Code,ProductHierarchy2Code,ProductHierarchy3Code,ProductHierarchy4Code,ProductHierarchy5Code,ProductHierarchy6Code,ProductHierarchy7Code,StandardCost,StandardGrossMargin,IsManualDiscountActive,IsPriceExternal,ManualDiscountPercentage,QuantityPerUnit,TaxPercentage,UnitWeight,CustomerBaseAmount,CustomerUnitPrice,DealerProfitAmount,DealerMargin,MfgMargin,MfgPrice
D0F7FD17-3A5B-434B-A10C-3E7A71AAEB5A,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,0983244C-38C6-45EB-8743-DA834A6B60B9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,33:43.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
491ADB53-98BC-40E0-986A-3EC8A960A61F,4199.49,Rack Server,4199.49,NULL,NULL,2,NULL,NULL,NULL,D38670B1-0980-45D8-B32C-A20DEF429291,1,B7C14417-3035-4EEC-A896-DFFB08F508D9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,4199.49,1,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,05:27.4,967b6d71-2f06-4b59-8648-71f93e5d1f03,06:27.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4199.49,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,0,4199.49,4199.49,NULL,0,100,0
99EF4268-B2EC-47EE-809D-3ED4472D8BE5,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,68D8ED0B-D7BE-4F7C-86E8-2141EA7B3731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,45:18.6,072de345-7408-40d1-b8d6-b1e5bcde0fc0,45:19.7,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1F71CEBB-3052-49D5-A537-4209E9AAA47F,51467.8,Sabre-X,48894.41,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,6D1FDDCE-12AF-4C79-A4C0-DEF78FF0FF11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,51467.8,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,47:16.9,95d29adc-309b-450a-a789-8d5b481347ab,47:28.9,1400,NULL,NULL,NULL,-2573.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51467.8,NULL,NULL,97.14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,51467.8,51467.8,NULL,-5.26,97.28,0
DAE07671-9368-401C-8913-42B3BBF9FE6D,320,HCDR-250,278.4,NULL,NULL,1,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,1,433096B0-FD59-437D-A2CF-FF15BBD0A843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,320,1,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,34:52.6,072de345-7408-40d1-b8d6-b1e5bcde0fc0,35:48.7,NULL,NULL,NULL,NULL,-41.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,320,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,320,320,NULL,-14.94,100,NULL
03462990-EA4B-453E-9ADE-42E64A555EE6,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,6B8C9AC5-AF0F-4898-90CF-27B5A0144DA5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,08:19.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A25DDB3C-D23C-4F4D-9D24-43B1CDC953F8,11480.95,Customized :: Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,11480.95,NULL,NULL,1,NULL,NULL,NULL,6F805C58-B5F8-4150-888B-ED87603F5566,5,B2C26D85-1B4A-4784-9DEF-5B14CA78C09C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2296.19,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,07:08.9,131cc3a1-22e7-476d-b02a-5b2456c5e35a,44:01.2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2296.19,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1698.29,26.04,1,1,NULL,NULL,NULL,NULL,11480.95,2296.19,NULL,0,100,NULL
C67ED09F-2DB9-40CD-B31F-440D74C03945,63424.67,Sabre-X,55813.71,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,F0897725-7D47-4458-BE02-15EC50234CC2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,63424.67,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,04:25.7,4ccee81e-276e-4259-b52b-6925535dde80,07:01.3,1300,NULL,NULL,NULL,-7610.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63424.67,NULL,NULL,97.67,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,63424.67,63424.67,NULL,-13.64,97.95,0
800C4FF1-DE70-43EE-8961-4604732F6A1B,NULL,"Our product line embodies ideals of innovation, styling and value, each in a versatile configuration that provides purposeful solutions to the challenges facing today?s trucking industry. Every truck is designed to maximize profitability, driver comfort and safety.",NULL,NULL,NULL,1,NULL,NULL,NULL,FF520B95-588A-4BA0-9627-6392A4362444,1,415071EE-1B0B-4821-B19B-FA69DD09C8AC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,36:13.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44406FAB-73FA-4639-A17C-4998AC92BD39,51163.23,Sabre-X,45023.64,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,3C76EC77-2CD8-4513-B7ED-961672E94563,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,51163.23,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,39:19.3,4ccee81e-276e-4259-b52b-6925535dde80,39:28.8,1300,NULL,NULL,NULL,-6139.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51163.23,NULL,NULL,97.11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,51163.23,51163.23,NULL,-13.64,97.46,0
6FA899AE-90E8-4FFE-8E18-4AC7F7202CE9,400,Writein,400,1,NULL,1,NULL,NULL,NULL,NULL,1,96251AF9-F3EC-473F-B865-4E66F245E73D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,400,3,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,26:07.6,131cc3a1-22e7-476d-b02a-5b2456c5e35a,04:17.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,NULL,NULL,NULL,NULL,NULL,400,400,NULL,0,100,NULL
556AAF5F-7672-48F9-9E0D-4D6422CAB56A,2301,Service Options,2301,NULL,NULL,1,NULL,NULL,NULL,NULL,1,422EAC83-EB86-41D5-B028-FC17CB601FC2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,2301,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,52:49.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2301,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,NULL,NULL,NULL,NULL,NULL,2301,2301,NULL,0,100,NULL
58736DCF-6BA7-480D-B209-5037DB25B8CD,54144.04,Sabre-X,44358.03,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,027480C6-63E1-41EF-9991-A49111DF413B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,54144.04,1,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,40:56.7,NULL,NULL,1400,NULL,NULL,NULL,-2957.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54144.04,NULL,NULL,96.84,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,20,NULL,NULL,60,59144.04,59144.04,5000,-22.06,97.41,NULL
01DDCDA1-4B27-4D99-B009-5146C0D8179C,0,Accessories,0,NULL,NULL,3,NULL,NULL,NULL,NULL,1,48C34394-598D-4C8C-8F70-AB2D0E5DB5F8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4,NULL,NULL,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,16:07.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL
3875BFA4-0348-48B9-9B38-51AA0D242515,0,Software Options,0,NULL,NULL,1,NULL,NULL,NULL,NULL,1,422EAC83-EB86-41D5-B028-FC17CB601FC2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,0,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,52:49.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL
4334D083-D68A-4125-9F0F-51C46C2B9460,NULL,"The durable leader for warehouses, distribution centers, ports and highly competitive work environments.   Configure your own specification.",NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,86EFACD3-6168-4E16-8A51-2959ED63B17D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,51:36.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
414A39E1-7CAF-4DF2-B382-525B36D2D2A0,NULL,Heavy Duty Industrial Dampers,NULL,NULL,NULL,8,NULL,NULL,NULL,CE912DC7-EA13-4778-AA59-252CFE212BB1,1,F3E4D5E3-410C-484C-82EA-74FF482EA9AB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,cd8c3294-43a8-4519-bc89-b3c861dd27cb,41:07.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03EC1BA6-4F0D-44D9-B9EA-5270897E477C,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,7DCA6C51-CA57-43F8-9D60-3ED3CD68EE20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,49:08.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
811662B4-8715-4B66-AAD0-53524C553303,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,93590A8F-3BDC-4BBE-8B46-C1EAA8952789,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,20:51.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
B539154A-8277-4ABA-BF50-5353F35AEBBF,6822.2,Software Options,6822.2,NULL,NULL,4,NULL,NULL,NULL,NULL,10,B2C26D85-1B4A-4784-9DEF-5B14CA78C09C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,682.22,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,09:56.2,131cc3a1-22e7-476d-b02a-5b2456c5e35a,41:07.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,682.22,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,NULL,NULL,NULL,NULL,NULL,6822.2,682.22,NULL,0,100,NULL
B2C623FF-B368-48D9-9047-54228C7E4998,NULL,Configure your specific Fire Truck to meet your custom requirements.,NULL,NULL,NULL,1,NULL,NULL,NULL,324489DD-DE09-4BC4-A0C5-BD4F1402B065,1,5103DC37-AEAD-4D40-8B41-F04D5F2BF745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,c9e602f3-8ae5-4be9-b901-b08048310ba4,25:23.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00A5A10A-F8B0-4C00-9A1D-54DE09367F03,45482.7,Sabre-X,43208.56,NULL,NULL,3,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,5AD370F9-7A64-481A-A2B7-06C4C1862735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,45482.7,1,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,26:05.0,NULL,NULL,1400,NULL,NULL,NULL,-2274.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45482.7,NULL,NULL,96.76,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,45482.7,45482.7,NULL,-5.26,96.92,0
2CE5C0D4-4E6E-4A44-A637-559209ABA5BD,41026.33,Sabre-X,41026.33,NULL,NULL,1,NULL,NULL,NULL,4D9F46AC-7A47-4309-85A2-0642EA126C06,1,0F2472FC-35B2-4190-951B-49C0C179FA78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,41026.33,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,34:20.2,131cc3a1-22e7-476d-b02a-5b2456c5e35a,34:42.3,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41026.33,NULL,NULL,96.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,41026.33,41026.33,NULL,0,96.34,0
B3D8E851-E61C-454C-964F-55CEF2DD7432,30000,PowerEdge R210II Chassis with Cabled 2x3.5 HDs and Quad-Pack LED Diagnostics,30000,NULL,NULL,4,NULL,NULL,NULL,D38670B1-0980-45D8-B32C-A20DEF429291,20,B2C26D85-1B4A-4784-9DEF-5B14CA78C09C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1500,1,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,08:32.6,131cc3a1-22e7-476d-b02a-5b2456c5e35a,40:30.9,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,30000,1500,NULL,0,100,NULL
C8718144-8621-4F4F-966E-56105E4A03E3,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,538CADB2-363B-4035-82F8-3E7F3E703D1B,1,39679A62-4078-4D75-90F8-C5ED1BB0AC3D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,4ccee81e-276e-4259-b52b-6925535dde80,35:58.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DFF91F1A-2596-415F-BBDA-568E021459AB,0,NULL,0,NULL,NULL,3,NULL,NULL,NULL,05041245-1AC9-4EE0-8C38-95B63BEEF544,1,7321ADEF-72C2-4A09-B863-0870E81F8734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,1,NULL,NULL,4ccee81e-276e-4259-b52b-6925535dde80,28:19.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL
D26700C3-E9FC-4AE3-95A4-586B5E8BF9A1,NULL,Configure your specific Fire Truck to meet your custom requirements.,NULL,NULL,NULL,2,NULL,NULL,NULL,324489DD-DE09-4BC4-A0C5-BD4F1402B065,1,0D7B9D05-FECE-4836-BF5F-AC09C8B14139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,967b6d71-2f06-4b59-8648-71f93e5d1f03,29:55.1,967b6d71-2f06-4b59-8648-71f93e5d1f03,18:00.6,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00AE30BF-93F6-4BBA-8956-5AA089A175DF,51163.23,Sabre-X,45023.64,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,B41CCF65-BBD5-43A5-8940-6F90C19ABBA2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,51163.23,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,11:51.4,4ccee81e-276e-4259-b52b-6925535dde80,12:21.4,1300,NULL,NULL,NULL,-6139.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51163.23,NULL,NULL,97.11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,60,51163.23,51163.23,NULL,-13.64,97.46,0
219B51BB-861B-4FF2-9338-5AA22F8DABF1,1943.19,Service Options,1943.19,NULL,NULL,4,NULL,NULL,NULL,NULL,1,B2C26D85-1B4A-4784-9DEF-5B14CA78C09C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,1943.19,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,09:56.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1943.19,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,1,NULL,NULL,NULL,NULL,NULL,1943.19,1943.19,NULL,0,100,NULL
FBF41D97-9665-4669-81AA-5AFA6E19FAE4,NULL,created from website,NULL,NULL,NULL,1,NULL,NULL,NULL,5B3CA472-C568-414C-B529-42EC92C60C79,1,8B84CA14-6808-4CCF-8D74-E0A9666BE041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,13:14.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
